Variable,Breakdown,Breakdown_category,Year,RD_Value,Status,Unit,Footnotes,Relative_Sampling_Error
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,"M_Professional, Scientific and Technical Services",2020,265,R,NZ Dollars (millions),12 and 15 and 28,20.6
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,"M_Professional, Scientific and Technical Services",2021,...,,NZ Dollars (millions),12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,"M_Professional, Scientific and Technical Services",2022,210,P,NZ Dollars (millions),12 and 15 and 28,14.8
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,N_Administrative and Support Services,2016,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,N_Administrative and Support Services,2018,5,,NZ Dollars (millions),12 and 15 and 28,160.9
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,N_Administrative and Support Services,2019,...,,NZ Dollars (millions),12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,N_Administrative and Support Services,2020,C,,NZ Dollars (millions),12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,N_Administrative and Support Services,2021,...,,NZ Dollars (millions),12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,N_Administrative and Support Services,2022,1,P,NZ Dollars (millions),12 and 15 and 28,186.2
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,O_Public Administration and Safety,2016,..,,NZ Dollars (millions),3 and 12 and 15 and 28,..
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,O_Public Administration and Safety,2018,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,O_Public Administration and Safety,2019,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,O_Public Administration and Safety,2020,..,,NZ Dollars (millions),3 and 12 and 15 and 28,..
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,O_Public Administration and Safety,2021,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,O_Public Administration and Safety,2022,C,P,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,P_Education and Training,2016,58,,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,P_Education and Training,2018,75,,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,P_Education and Training,2019,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,P_Education and Training,2020,68,R,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,P_Education and Training,2021,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,P_Education and Training,2022,93,P,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,Q_Health Care and Social Assistance,2016,C,,NZ Dollars (millions),12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,Q_Health Care and Social Assistance,2018,1,,NZ Dollars (millions),12 and 15 and 28,114.7
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,Q_Health Care and Social Assistance,2019,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,Q_Health Care and Social Assistance,2020,1,,NZ Dollars (millions),12 and 15 and 28,104.2
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,Q_Health Care and Social Assistance,2021,...,,NZ Dollars (millions),12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,Q_Health Care and Social Assistance,2022,0,P,NZ Dollars (millions),12 and 15 and 28,137.8
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,R_Arts and Recreation Services,2016,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,R_Arts and Recreation Services,2018,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,R_Arts and Recreation Services,2019,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,R_Arts and Recreation Services,2020,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,R_Arts and Recreation Services,2021,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,R_Arts and Recreation Services,2022,C,P,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,S_Other Services,2016,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,S_Other Services,2018,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,S_Other Services,2019,...,,NZ Dollars (millions),12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,S_Other Services,2020,C,,NZ Dollars (millions),12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,S_Other Services,2021,...,,NZ Dollars (millions),12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,ANZSIC_1_Digit,S_Other Services,2022,2,P,NZ Dollars (millions),12 and 15 and 28,150.7
_12b_Purpose_of_research:_Manufacturing,Industry,01_Primary Industry Group,2016,C,,NZ Dollars (millions),12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Industry,01_Primary Industry Group,2018,5,,NZ Dollars (millions),12 and 15 and 28,200.9
_12b_Purpose_of_research:_Manufacturing,Industry,01_Primary Industry Group,2019,1,,NZ Dollars (millions),12 and 15 and 28,94.5
_12b_Purpose_of_research:_Manufacturing,Industry,01_Primary Industry Group,2020,4,,NZ Dollars (millions),12 and 15 and 28,104.6
_12b_Purpose_of_research:_Manufacturing,Industry,01_Primary Industry Group,2021,8,,NZ Dollars (millions),12 and 15 and 28,57.8
_12b_Purpose_of_research:_Manufacturing,Industry,01_Primary Industry Group,2022,5,,NZ Dollars (millions),12 and 15 and 28,67.1
_12b_Purpose_of_research:_Manufacturing,Industry,02_Manufacturing Industry Group,2016,407,,NZ Dollars (millions),12 and 15 and 28,12.4
_12b_Purpose_of_research:_Manufacturing,Industry,02_Manufacturing Industry Group,2018,314,,NZ Dollars (millions),12 and 15 and 28,14.2
_12b_Purpose_of_research:_Manufacturing,Industry,02_Manufacturing Industry Group,2019,370,,NZ Dollars (millions),12 and 15 and 28,10
_12b_Purpose_of_research:_Manufacturing,Industry,02_Manufacturing Industry Group,2020,388,,NZ Dollars (millions),12 and 15 and 28,11.2
_12b_Purpose_of_research:_Manufacturing,Industry,02_Manufacturing Industry Group,2021,336,,NZ Dollars (millions),12 and 15 and 28,10.6
_12b_Purpose_of_research:_Manufacturing,Industry,02_Manufacturing Industry Group,2022,313,,NZ Dollars (millions),12 and 15 and 28,9.7
_12b_Purpose_of_research:_Manufacturing,Industry,03_Services Industry Group,2016,70,,NZ Dollars (millions),12 and 15 and 28,18.4
_12b_Purpose_of_research:_Manufacturing,Industry,03_Services Industry Group,2018,180,,NZ Dollars (millions),12 and 15 and 28,93.1
_12b_Purpose_of_research:_Manufacturing,Industry,03_Services Industry Group,2019,171,,NZ Dollars (millions),12 and 15 and 28,20
_12b_Purpose_of_research:_Manufacturing,Industry,03_Services Industry Group,2020,257,,NZ Dollars (millions),12 and 15 and 28,24.9
_12b_Purpose_of_research:_Manufacturing,Industry,03_Services Industry Group,2021,155,,NZ Dollars (millions),12 and 15 and 28,22
_12b_Purpose_of_research:_Manufacturing,Industry,03_Services Industry Group,2022,235,,NZ Dollars (millions),12 and 15 and 28,18.4
_12b_Purpose_of_research:_Manufacturing,Industry,04_Government Industry Group,2016,93,,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,Industry,04_Government Industry Group,2018,97,,NZ Dollars (millions),3 and 12 and 15 and 28,15.7
_12b_Purpose_of_research:_Manufacturing,Industry,04_Government Industry Group,2019,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,Industry,04_Government Industry Group,2020,78,R,NZ Dollars (millions),3 and 12 and 15 and 28,0.7
_12b_Purpose_of_research:_Manufacturing,Industry,04_Government Industry Group,2021,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,Industry,04_Government Industry Group,2022,81,,NZ Dollars (millions),3 and 12 and 15 and 28,0.7
_12b_Purpose_of_research:_Manufacturing,Industry,05_Higher Education Industry Group,2016,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Industry,05_Higher Education Industry Group,2018,75,,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,Industry,05_Higher Education Industry Group,2019,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,Industry,05_Higher Education Industry Group,2020,68,R,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,Industry,05_Higher Education Industry Group,2021,...,,NZ Dollars (millions),3 and 12 and 15 and 28,...
_12b_Purpose_of_research:_Manufacturing,Industry,05_Higher Education Industry Group,2022,93,P,NZ Dollars (millions),3 and 12 and 15 and 28,0
_12b_Purpose_of_research:_Manufacturing,Published_Industry,01_Primary,2016,C,,NZ Dollars (millions),12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Published_Industry,01_Primary,2018,5,,NZ Dollars (millions),12 and 15 and 28,200.9
_12b_Purpose_of_research:_Manufacturing,Published_Industry,01_Primary,2019,1,,NZ Dollars (millions),12 and 15 and 28,94.5
_12b_Purpose_of_research:_Manufacturing,Published_Industry,01_Primary,2020,4,,NZ Dollars (millions),12 and 15 and 28,104.6
_12b_Purpose_of_research:_Manufacturing,Published_Industry,01_Primary,2021,8,,NZ Dollars (millions),12 and 15 and 28,57.8
_12b_Purpose_of_research:_Manufacturing,Published_Industry,01_Primary,2022,5,,NZ Dollars (millions),12 and 15 and 28,67.1
_12b_Purpose_of_research:_Manufacturing,Published_Industry,02_Food_Manufacturing,2016,97,,NZ Dollars (millions),12 and 15 and 28,28.9
_12b_Purpose_of_research:_Manufacturing,Published_Industry,02_Food_Manufacturing,2018,48,,NZ Dollars (millions),12 and 15 and 28,23.8
_12b_Purpose_of_research:_Manufacturing,Published_Industry,02_Food_Manufacturing,2019,61,,NZ Dollars (millions),12 and 15 and 28,27.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,02_Food_Manufacturing,2020,93,,NZ Dollars (millions),12 and 15 and 28,13.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,02_Food_Manufacturing,2021,81,,NZ Dollars (millions),12 and 15 and 28,22.2
_12b_Purpose_of_research:_Manufacturing,Published_Industry,02_Food_Manufacturing,2022,69,,NZ Dollars (millions),12 and 15 and 28,12.9
_12b_Purpose_of_research:_Manufacturing,Published_Industry,03_Beverage and tobacco manufacturing,2016,6,,NZ Dollars (millions),3 and 12 and 15 and 28,27.4
_12b_Purpose_of_research:_Manufacturing,Published_Industry,03_Beverage and tobacco manufacturing,2018,8,,NZ Dollars (millions),3 and 12 and 15 and 28,67.6
_12b_Purpose_of_research:_Manufacturing,Published_Industry,03_Beverage and tobacco manufacturing,2019,8,,NZ Dollars (millions),3 and 12 and 15 and 28,42.3
_12b_Purpose_of_research:_Manufacturing,Published_Industry,03_Beverage and tobacco manufacturing,2020,10,,NZ Dollars (millions),3 and 12 and 15 and 28,78
_12b_Purpose_of_research:_Manufacturing,Published_Industry,03_Beverage and tobacco manufacturing,2021,9,,NZ Dollars (millions),3 and 12 and 15 and 28,16
_12b_Purpose_of_research:_Manufacturing,Published_Industry,03_Beverage and tobacco manufacturing,2022,8,,NZ Dollars (millions),3 and 12 and 15 and 28,15.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"04_Textiles, clothing, footwear, and leather manufacturing",2016,5,,NZ Dollars (millions),3 and 12 and 15 and 28,18.1
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"04_Textiles, clothing, footwear, and leather manufacturing",2018,7,,NZ Dollars (millions),3 and 12 and 15 and 28,40.3
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"04_Textiles, clothing, footwear, and leather manufacturing",2019,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"04_Textiles, clothing, footwear, and leather manufacturing",2020,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"04_Textiles, clothing, footwear, and leather manufacturing",2021,7,,NZ Dollars (millions),3 and 12 and 15 and 28,46.9
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"04_Textiles, clothing, footwear, and leather manufacturing",2022,6,,NZ Dollars (millions),3 and 12 and 15 and 28,29.4
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"05_Petroleum, coal, chemical, and associated product",2016,19,,NZ Dollars (millions),12 and 15 and 28,28
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"05_Petroleum, coal, chemical, and associated product",2018,51,,NZ Dollars (millions),12 and 15 and 28,44.4
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"05_Petroleum, coal, chemical, and associated product",2019,28,,NZ Dollars (millions),12 and 15 and 28,36.5
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"05_Petroleum, coal, chemical, and associated product",2020,34,,NZ Dollars (millions),12 and 15 and 28,28.8
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"05_Petroleum, coal, chemical, and associated product",2021,29,,NZ Dollars (millions),12 and 15 and 28,20.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,"05_Petroleum, coal, chemical, and associated product",2022,24,,NZ Dollars (millions),12 and 15 and 28,20.8
_12b_Purpose_of_research:_Manufacturing,Published_Industry,06_Non-metallic mineral product manufacturing,2016,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Published_Industry,06_Non-metallic mineral product manufacturing,2018,2,,NZ Dollars (millions),3 and 12 and 15 and 28,80.9
_12b_Purpose_of_research:_Manufacturing,Published_Industry,06_Non-metallic mineral product manufacturing,2019,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Published_Industry,06_Non-metallic mineral product manufacturing,2020,C,,NZ Dollars (millions),3 and 12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Published_Industry,06_Non-metallic mineral product manufacturing,2021,3,,NZ Dollars (millions),3 and 12 and 15 and 28,24.5
_12b_Purpose_of_research:_Manufacturing,Published_Industry,06_Non-metallic mineral product manufacturing,2022,1,,NZ Dollars (millions),3 and 12 and 15 and 28,51.6
_12b_Purpose_of_research:_Manufacturing,Published_Industry,07_Metal product manufacturing,2016,C,,NZ Dollars (millions),12 and 15 and 28,C
_12b_Purpose_of_research:_Manufacturing,Published_Industry,07_Metal product manufacturing,2018,58,,NZ Dollars (millions),12 and 15 and 28,11
_12b_Purpose_of_research:_Manufacturing,Published_Industry,07_Metal product manufacturing,2019,71,,NZ Dollars (millions),12 and 15 and 28,10.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,07_Metal product manufacturing,2020,76,,NZ Dollars (millions),12 and 15 and 28,9.2
_12b_Purpose_of_research:_Manufacturing,Published_Industry,07_Metal product manufacturing,2021,58,,NZ Dollars (millions),12 and 15 and 28,24.6
_12b_Purpose_of_research:_Manufacturing,Published_Industry,07_Metal product manufacturing,2022,50,,NZ Dollars (millions),12 and 15 and 28,23.1
_12b_Purpose_of_research:_Manufacturing,Published_Industry,08_Machinery and equipment manufacturing,2016,221,,NZ Dollars (millions),12 and 15 and 28,16.8
_12b_Purpose_of_research:_Manufacturing,Published_Industry,08_Machinery and equipment manufacturing,2018,128,,NZ Dollars (millions),12 and 15 and 28,27.6
_12b_Purpose_of_research:_Manufacturing,Published_Industry,08_Machinery and equipment manufacturing,2019,174,,NZ Dollars (millions),12 and 15 and 28,16.5
_12b_Purpose_of_research:_Manufacturing,Published_Industry,08_Machinery and equipment manufacturing,2020,158,,NZ Dollars (millions),12 and 15 and 28,24.6
_12b_Purpose_of_research:_Manufacturing,Published_Industry,08_Machinery and equipment manufacturing,2021,135,,NZ Dollars (millions),12 and 15 and 28,19.1
_12b_Purpose_of_research:_Manufacturing,Published_Industry,08_Machinery and equipment manufacturing,2022,144,,NZ Dollars (millions),12 and 15 and 28,18.1
_12b_Purpose_of_research:_Manufacturing,Published_Industry,09_Other manufacturing,2016,6,,NZ Dollars (millions),3 and 12 and 15 and 28,34.9
_12b_Purpose_of_research:_Manufacturing,Published_Industry,09_Other manufacturing,2018,12,,NZ Dollars (millions),12 and 15 and 28,47
_12b_Purpose_of_research:_Manufacturing,Published_Industry,09_Other manufacturing,2019,21,,NZ Dollars (millions),12 and 15 and 28,43
_12b_Purpose_of_research:_Manufacturing,Published_Industry,09_Other manufacturing,2020,10,,NZ Dollars (millions),12 and 15 and 28,33.2
_12b_Purpose_of_research:_Manufacturing,Published_Industry,09_Other manufacturing,2021,15,,NZ Dollars (millions),12 and 15 and 28,46.3
_12b_Purpose_of_research:_Manufacturing,Published_Industry,09_Other manufacturing,2022,11,,NZ Dollars (millions),12 and 15 and 28,17.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,10_Wholesale trade,2016,34,,NZ Dollars (millions),12 and 15 and 28,27.5
_12b_Purpose_of_research:_Manufacturing,Published_Industry,10_Wholesale trade,2018,46,,NZ Dollars (millions),12 and 15 and 28,56.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,10_Wholesale trade,2019,43,,NZ Dollars (millions),12 and 15 and 28,26.1
_12b_Purpose_of_research:_Manufacturing,Published_Industry,10_Wholesale trade,2020,40,,NZ Dollars (millions),12 and 15 and 28,40.2
_12b_Purpose_of_research:_Manufacturing,Published_Industry,10_Wholesale trade,2021,36,,NZ Dollars (millions),12 and 15 and 28,18
_12b_Purpose_of_research:_Manufacturing,Published_Industry,10_Wholesale trade,2022,69,,NZ Dollars (millions),12 and 15 and 28,19
_12b_Purpose_of_research:_Manufacturing,Published_Industry,11_Scientific research and technical services,2016,9,,NZ Dollars (millions),12 and 15 and 28,41.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,11_Scientific research and technical services,2018,5,,NZ Dollars (millions),12 and 15 and 28,52.7
_12b_Purpose_of_research:_Manufacturing,Published_Industry,11_Scientific research and technical services,2019,12,,NZ Dollars (millions),12 and 15 and 28,48.5
_12b_Purpose_of_research:_Manufacturing,Published_Industry,11_Scientific research and technical services,2020,33,,NZ Dollars (millions),12 and 15 and 28,34.4
